lon,lat,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,province
109,18.5,0,2,3,4,11,10,2,0,10,7,22,海南省
109.5,18.5,0,3,5,3,6,9,4,2,17,5,24,海南省
110,18.5,0,0,0,0,0,9,0,0,3,5,8,海南省
109,19,4,2,3,6,7,9,4,0,11,3,24,海南省
109.5,19,3,0,3,4,6,7,5,0,5,5,23,海南省
110,19,0,0,2,4,0,8,0,0,6,4,19,海南省
110.5,19,0,0,0,0,0,2,0,0,3,0,5,海南省
109,19.5,4,0,0,4,11,14,4,0,0,2,15,海南省
109.5,19.5,4,0,4,2,5,14,4,0,0,3,17,海南省
110,19.5,6,0,4,4,10,7,0,0,3,4,14,海南省
110.5,19.5,2,0,0,0,4,10,0,0,3,4,12,海南省
110.5,20,2,0,0,0,8,4,1,0,2,3,9,海南省
110,20.5,2,2,6,4,17,10,2,0,10,0,11,广东省
110.5,20.5,0,0,0,0,0,2,0,0,0,0,4,广东省
110,21,2,4,2,2,8,10,4,0,5,2,9,广东省
110.5,21,0,0,0,0,0,2,0,0,0,2,2,广东省
100.5,21.5,16,0,6,8,14,18,12,11,2,26,20,云南省
101.5,21.5,15,0,7,11,14,18,9,7,3,27,22,云南省
109.5,21.5,0,0,0,0,6,4,0,0,0,0,7,广西壮族自治区
110,21.5,0,0,3,4,5,6,4,0,0,2,8,广东省
110.5,21.5,0,0,2,0,0,3,1,0,0,5,8,广东省
100,22,20,3,12,12,18,18,11,15,5,26,21,云南省
100.5,22,16,0,5,10,18,16,13,13,2,28,22,云南省
101,22,18,0,5,12,17,22,9,13,2,27,21,云南省
101.5,22,15,0,7,10,16,17,11,7,3,27,22,云南省
107,22,5,0,4,4,5,7,2,0,0,3,12,广西壮族自治区
107.5,22,0,2,6,2,5,4,2,0,0,3,12,广西壮族自治区
108,22,0,0,4,2,3,4,0,0,0,3,10,广西壮族自治区
108.5,22,0,0,0,0,0,3,0,0,0,3,10,广西壮族自治区
109,22,0,0,2,0,4,0,0,0,0,2,10,广西壮族自治区
109.5,22,0,0,0,0,3,0,0,0,0,2,6,广西壮族自治区
110,22,0,0,0,0,1,0,0,0,0,2,6,广西壮族自治区
110.5,22,0,0,0,0,2,2,1,0,2,2,6,广东省
111,22,0,0,0,0,0,2,0,0,5,2,8,广东省
111.5,22,0,0,0,0,2,2,0,0,2,2,2,广东省
112,22,0,0,0,0,0,0,0,0,2,3,2,广东省
112.5,22,0,0,0,0,0,0,0,0,4,2,0,广东省
113,22,0,0,2,0,0,0,0,0,4,0,0,广东省
99.5,22.5,20,0,14,1,20,13,10,16,9,27,21,云南省
100,22.5,20,0,14,8,22,13,14,13,8,28,21,云南省
100.5,22.5,21,2,5,10,19,18,14,13,2,29,21,云南省
101,22.5,21,0,5,11,18,18,14,12,3,29,21,云南省
101.5,22.5,16,0,7,10,15,15,14,7,3,27,22,云南省
102,22.5,15,0,4,2,11,15,11,7,3,26,20,云南省
103,22.5,10,0,5,0,6,13,8,6,0,7,19,云南省
107,22.5,2,0,4,5,5,4,4,0,2,3,7,广西壮族自治区
107.5,22.5,0,3,7,0,7,4,3,0,0,3,7,广西壮族自治区
108,22.5,0,3,4,2,4,4,2,0,0,3,8,广西壮族自治区
108.5,22.5,0,1,2,0,0,2,0,0,0,3,5,广西壮族自治区
109,22.5,0,0,2,0,0,2,0,0,0,3,6,广西壮族自治区
109.5,22.5,0,0,0,0,1,0,0,0,0,3,5,广西壮族自治区
110,22.5,0,0,0,0,1,0,1,0,0,2,5,广西壮族自治区
110.5,22.5,0,0,0,0,0,0,1,0,0,2,5,广西壮族自治区
111,22.5,0,0,0,0,1,0,0,0,2,2,5,广东省
111.5,22.5,0,0,0,0,0,0,1,0,0,3,6,广东省
112,22.5,0,0,0,0,0,0,0,0,2,4,6,广东省
112.5,22.5,0,0,0,0,0,0,0,0,8,4,6,广东省
113,22.5,0,0,0,0,0,0,0,0,4,2,6,广东省
113.5,22.5,0,0,2,0,0,0,0,0,7,0,0,广东省
114.5,22.5,0,0,2,0,0,0,0,0,4,0,0,广东省
100,23,19,0,16,7,19,18,9,9,5,28,20,云南省
100.5,23,22,0,7,8,19,22,9,9,2,29,22,云南省
101,23,20,0,5,10,19,21,12,14,2,29,23,云南省
101.5,23,18,0,7,7,19,14,14,8,2,29,23,云南省
102,23,15,0,5,3,14,12,11,7,2,26,20,云南省
102.5,23,8,0,5,2,8,14,6,6,0,19,16,云南省
103,23,14,0,5,3,12,14,11,4,2,12,17,云南省
103.5,23,12,0,5,2,16,12,3,2,0,11,9,云南省
104,23,12,0,6,10,13,12,9,4,0,8,16,云南省
104.5,23,14,0,4,8,10,12,7,3,0,5,13,云南省
106,23,2,0,4,5,3,8,5,1,2,3,6,广西壮族自治区
106.5,23,0,0,4,4,3,4,2,0,0,3,5,广西壮族自治区
107,23,0,0,4,4,3,3,2,0,0,3,5,广西壮族自治区
107.5,23,0,0,3,2,4,4,3,0,0,3,7,广西壮族自治区
108,23,0,0,3,2,2,3,0,0,0,3,7,广西壮族自治区
108.5,23,0,0,3,0,0,3,0,0,0,3,5,广西壮族自治区
109,23,0,2,2,0,0,2,0,0,0,3,5,广西壮族自治区
109.5,23,0,0,0,0,0,2,0,0,0,3,5,广西壮族自治区
110,23,0,0,0,0,0,0,1,0,0,2,5,广西壮族自治区
110.5,23,0,0,0,0,0,0,0,0,0,2,5,广西壮族自治区
111,23,0,0,0,0,0,0,0,0,5,2,5,广西壮族自治区
111.5,23,0,0,0,0,1,0,1,0,5,2,5,广东省
112,23,0,0,0,0,0,0,1,0,5,0,5,广东省
112.5,23,0,0,0,0,0,0,0,0,5,2,5,广东省
113,23,0,0,0,0,0,0,0,0,2,2,5,广东省
113.5,23,0,0,0,0,0,0,0,0,6,2,2,广东省
114,23,0,1,0,0,0,0,0,0,6,0,9,广东省
114.5,23,0,0,0,0,0,0,0,0,12,0,9,广东省
115,23,0,0,0,0,0,0,0,0,12,0,9,广东省
115.5,23,0,0,0,0,0,0,0,0,15,0,9,广东省
116,23,0,0,0,0,0,0,0,0,14,0,9,广东省
116.5,23,0,0,0,0,0,0,0,0,6,0,0,广东省
99,23.5,18,0,17,0,18,9,8,9,5,29,18,云南省
99.5,23.5,18,0,18,2,19,13,7,7,6,29,18,云南省
100,23.5,18,0,20,3,19,19,7,8,5,29,19,云南省
100.5,23.5,20,2,15,10,19,20,7,6,5,30,21,云南省
101,23.5,18,0,5,7,19,18,12,9,2,29,24,云南省
101.5,23.5,18,0,10,10,17,15,13,8,2,29,24,云南省
102,23.5,15,0,7,3,18,11,12,6,2,28,20,云南省
102.5,23.5,15,0,7,8,18,15,12,6,3,24,18,云南省
103,23.5,14,0,8,6,18,14,6,4,7,19,14,云南省
103.5,23.5,15,3,9,7,17,15,9,9,4,16,16,云南省
104,23.5,14,3,7,8,13,12,10,6,2,12,12,云南省
104.5,23.5,14,3,4,9,11,14,10,5,5,9,14,云南省
105,23.5,7,0,4,4,10,8,3,4,0,4,9,云南省
105.5,23.5,4,6,6,7,7,11,4,2,2,4,10,云南省
106,23.5,4,5,6,5,7,9,5,4,6,4,8,云南省
106.5,23.5,4,0,1,4,5,6,3,1,4,4,8,广西壮族自治区
107,23.5,2,2,1,4,4,4,3,1,4,3,6,广西壮族自治区
107.5,23.5,0,0,1,2,2,3,3,0,0,3,7,广西壮族自治区
108,23.5,0,0,1,0,2,2,0,0,0,3,5,广西壮族自治区
108.5,23.5,0,0,1,0,0,2,0,0,0,3,5,广西壮族自治区
109,23.5,0,0,1,0,0,2,0,0,0,3,5,广西壮族自治区
109.5,23.5,0,0,1,0,0,2,0,0,0,3,5,广西壮族自治区
110,23.5,0,0,0,0,0,0,0,0,0,3,5,广西壮族自治区
110.5,23.5,0,2,0,0,0,0,0,0,0,0,5,广西壮族自治区
111,23.5,0,0,0,0,0,0,0,0,0,0,5,广西壮族自治区
111.5,23.5,0,0,0,0,0,0,0,0,3,2,5,广东省
112,23.5,0,0,0,0,0,0,1,0,5,2,5,广东省
112.5,23.5,0,0,0,0,0,0,0,0,2,0,4,广东省
113,23.5,0,0,0,0,0,0,0,0,2,0,4,广东省
113.5,23.5,0,0,0,0,0,0,0,0,2,0,2,广东省
114,23.5,0,0,0,0,0,0,0,0,6,0,0,广东省
114.5,23.5,0,0,0,0,0,0,0,0,12,0,6,广东省
115,23.5,0,0,0,0,0,0,0,0,13,0,11,广东省
115.5,23.5,0,0,0,0,0,0,0,0,15,0,9,广东省
116,23.5,0,0,0,0,0,0,0,0,19,0,11,广东省
116.5,23.5,0,0,0,0,0,0,0,0,19,0,10,广东省
99,24,16,0,19,2,19,5,3,7,2,28,17,云南省
99.5,24,14,2,18,3,19,5,3,2,0,27,14,云南省
100,24,15,0,19,3,19,15,4,5,2,26,14,云南省
100.5,24,19,0,21,9,19,20,9,4,2,29,20,云南省
101,24,19,0,9,10,19,20,11,7,4,29,21,云南省
101.5,24,18,0,8,8,19,18,12,2,2,29,21,云南省
102,24,17,0,8,8,19,18,12,0,2,26,21,云南省
102.5,24,15,0,11,6,18,17,12,0,6,24,19,云南省
103,24,15,0,7,6,18,16,10,5,7,20,14,云南省
103.5,24,14,0,11,9,17,12,11,11,9,18,15,云南省
104,24,13,5,7,9,13,13,13,10,11,15,16,云南省
104.5,24,13,7,4,9,12,12,11,6,8,13,15,云南省
105,24,10,7,8,8,10,12,7,6,0,10,15,云南省
105.5,24,5,10,8,4,9,7,7,5,7,8,14,云南省
106,24,5,9,5,4,5,6,5,4,10,4,12,云南省
106.5,24,2,2,6,4,2,3,3,2,10,4,10,广西壮族自治区
107,24,0,2,1,4,0,2,3,1,8,3,8,广西壮族自治区
107.5,24,0,0,1,0,0,2,0,0,0,3,6,广西壮族自治区
108,24,0,0,1,0,0,2,0,0,0,2,5,广西壮族自治区
108.5,24,0,0,1,0,0,2,0,0,0,3,5,广西壮族自治区
109,24,0,0,1,0,0,2,0,0,0,3,5,广西壮族自治区
109.5,24,0,0,0,0,0,0,0,0,0,3,5,广西壮族自治区
110,24,0,0,0,0,0,0,0,0,0,0,5,广西壮族自治区
110.5,24,0,0,0,0,0,0,0,0,0,0,4,广西壮族自治区
111,24,0,0,0,0,0,0,0,0,0,0,4,广西壮族自治区
111.5,24,0,0,0,0,0,0,0,0,2,0,4,广西壮族自治区
112,24,0,0,0,0,0,0,0,0,2,0,0,广东省
112.5,24,0,0,0,0,0,0,0,0,2,0,0,广东省
113,24,0,0,0,0,0,0,0,0,2,0,0,广东省
113.5,24,0,0,0,0,0,0,0,0,2,0,0,广东省
114,24,0,0,0,0,0,0,0,0,2,0,0,广东省
114.5,24,0,0,0,0,0,0,0,0,9,0,0,广东省
115,24,0,0,0,0,0,0,0,0,13,0,2,广东省
115.5,24,0,0,0,0,0,0,0,0,12,0,4,广东省
116,24,0,0,0,0,0,0,0,0,16,0,6,广东省
116.5,24,0,0,0,0,0,0,0,0,15,0,10,广东省
117,24,0,0,0,0,0,0,0,0,12,0,8,福建省
117.5,24,0,0,0,0,0,0,0,0,9,0,4,福建省
98,24.5,13,0,20,0,2,5,6,0,0,26,14,云南省
98.5,24.5,12,0,13,0,8,5,3,0,0,23,9,云南省
99,24.5,10,0,21,2,14,6,3,0,0,27,13,云南省
99.5,24.5,11,4,20,3,18,11,2,3,3,25,14,云南省
100,24.5,12,2,20,3,19,17,4,5,3,24,13,云南省
100.5,24.5,12,2,21,9,17,20,7,2,3,28,18,云南省
101,24.5,13,2,20,7,19,21,11,2,2,29,19,云南省
101.5,24.5,17,0,12,5,19,19,11,0,5,27,19,云南省
102,24.5,15,4,14,6,20,16,11,2,5,24,21,云南省
102.5,24.5,15,3,12,6,20,17,11,2,9,23,19,云南省
103,24.5,16,0,10,6,17,17,10,5,10,23,16,云南省
103.5,24.5,15,4,12,7,17,15,12,9,9,18,16,云南省
104,24.5,13,6,6,9,13,13,9,5,9,11,16,云南省
104.5,24.5,12,9,6,7,8,10,11,6,10,11,15,云南省
105,24.5,6,12,9,4,9,9,10,5,10,11,15,广西壮族自治区
105.5,24.5,6,10,7,4,4,7,5,5,10,5,14,广西壮族自治区
106,24.5,0,6,1,4,2,5,0,3,11,4,14,广西壮族自治区
106.5,24.5,2,0,1,4,0,4,0,1,10,4,12,广西壮族自治区
107,24.5,0,0,1,4,0,2,0,1,0,3,8,广西壮族自治区
107.5,24.5,0,0,1,0,0,2,0,0,0,3,6,广西壮族自治区
108,24.5,0,0,1,0,0,2,0,0,0,0,5,广西壮族自治区
108.5,24.5,0,0,1,0,0,2,0,0,0,0,5,广西壮族自治区
109,24.5,0,0,0,0,0,2,0,0,0,0,5,广西壮族自治区
109.5,24.5,0,0,0,0,0,0,0,0,0,0,5,广西壮族自治区
110,24.5,0,0,0,0,0,0,0,0,0,0,5,广西壮族自治区
110.5,24.5,0,0,0,0,0,0,0,0,0,0,4,广西壮族自治区
111,24.5,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区
111.5,24.5,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区
112,24.5,0,0,0,0,0,0,0,0,0,0,0,广东省
112.5,24.5,0,0,0,0,0,0,0,0,0,0,0,广东省
113,24.5,0,0,0,0,0,0,0,0,0,0,0,广东省
113.5,24.5,0,0,0,0,0,0,0,0,2,0,0,广东省
114,24.5,0,0,0,0,0,0,0,0,2,0,0,广东省
114.5,24.5,0,0,0,0,0,0,0,0,2,0,0,广东省
115,24.5,0,0,0,0,0,0,0,0,5,0,0,广东省
115.5,24.5,0,0,0,0,0,0,0,0,13,0,2,广东省
116,24.5,0,1,0,0,0,0,0,0,13,0,4,广东省
116.5,24.5,0,0,0,0,0,0,0,0,15,0,6,广东省
117,24.5,0,0,0,0,0,0,0,0,11,0,7,福建省
117.5,24.5,0,0,0,0,0,0,0,0,10,0,6,福建省
118,24.5,0,0,0,0,0,0,0,0,12,0,2,福建省
98,25,7,0,14,0,0,0,3,0,0,10,7,云南省
98.5,25,2,0,19,2,1,2,2,2,0,15,5,云南省
99,25,5,2,24,3,17,18,0,0,6,19,11,云南省
99.5,25,5,2,21,3,17,16,0,0,3,21,9,云南省
100,25,11,5,20,4,19,17,4,0,3,23,12,云南省
100.5,25,13,2,19,4,19,21,6,0,3,27,15,云南省
101,25,12,3,20,5,19,22,6,4,3,27,16,云南省
101.5,25,15,2,18,6,19,22,11,2,8,26,18,云南省
102,25,16,3,15,6,20,18,10,2,7,24,20,云南省
102.5,25,16,3,13,6,20,16,11,3,10,24,19,云南省
103,25,16,2,14,5,18,15,11,8,9,23,15,云南省
103.5,25,16,5,14,6,17,14,9,14,9,17,16,云南省
104,25,13,8,6,7,12,12,9,4,7,11,16,云南省
104.5,25,12,15,8,4,8,11,11,4,10,12,16,云南省
105,25,5,14,8,4,6,8,5,5,10,9,14,贵州省
105.5,25,4,14,4,4,4,9,3,5,11,9,15,贵州省
106,25,0,8,4,4,0,2,3,2,11,4,13,贵州省
106.5,25,0,4,3,4,0,2,3,2,10,6,10,广西壮族自治区
107,25,0,0,1,2,0,2,0,0,3,4,6,广西壮族自治区
107.5,25,0,0,1,0,0,0,0,0,0,0,5,广西壮族自治区
108,25,0,0,0,0,0,0,0,0,0,0,5,广西壮族自治区
108.5,25,0,0,0,0,0,0,0,0,0,0,5,广西壮族自治区
109,25,0,0,0,0,0,0,0,0,0,0,5,广西壮族自治区
109.5,25,0,0,0,0,0,0,0,0,0,0,5,广西壮族自治区
110,25,0,0,0,0,0,0,0,0,0,0,4,广西壮族自治区
110.5,25,0,0,0,0,0,0,0,0,0,0,2,广西壮族自治区
111,25,0,0,0,0,0,0,0,0,0,0,0,湖南省
111.5,25,0,0,0,0,0,0,0,0,0,0,0,湖南省
112,25,0,0,0,0,0,0,0,0,0,0,0,湖南省
112.5,25,0,0,0,0,0,0,0,0,0,0,0,广东省
113,25,0,0,0,0,0,0,0,0,0,0,0,广东省
113.5,25,0,0,0,0,0,0,0,0,0,0,0,广东省
114,25,0,0,0,0,0,0,0,0,0,0,0,广东省
114.5,25,0,0,0,0,0,0,0,0,4,0,0,江西省
115,25,0,0,0,0,0,0,0,0,7,0,0,江西省
115.5,25,0,0,0,0,0,0,0,0,8,0,0,江西省
116,25,0,0,0,0,0,0,0,0,8,0,0,福建省
116.5,25,0,0,0,0,0,0,0,0,8,0,0,福建省
117,25,0,0,0,0,0,0,0,0,8,0,0,福建省
117.5,25,0,0,0,0,0,0,0,0,7,0,5,福建省
118,25,0,0,0,0,0,0,0,0,10,0,6,福建省
118.5,25,0,0,0,0,0,0,0,0,7,0,2,福建省
98.5,25.5,0,0,8,0,0,0,0,0,0,0,0,云南省
99,25.5,0,0,20,6,16,9,0,0,5,13,6,云南省
99.5,25.5,2,0,18,3,18,17,0,0,7,20,10,云南省
100,25.5,10,2,20,3,17,17,3,0,3,18,12,云南省
100.5,25.5,5,4,19,4,18,20,3,2,3,18,10,云南省
101,25.5,8,2,15,2,19,15,3,2,3,23,15,云南省
101.5,25.5,17,3,18,4,19,15,8,3,7,24,15,云南省
102,25.5,17,6,17,2,19,18,11,2,10,23,16,云南省
102.5,25.5,17,4,16,4,18,13,13,2,10,23,15,云南省
103,25.5,18,5,14,4,16,7,8,2,9,20,15,云南省
103.5,25.5,15,7,12,7,15,10,10,11,7,17,15,云南省
104,25.5,14,9,5,5,13,9,8,4,7,11,15,云南省
104.5,25.5,12,9,4,4,8,9,8,4,6,11,17,云南省
105,25.5,7,12,8,5,5,6,6,4,7,8,16,贵州省
105.5,25.5,2,11,4,2,2,2,4,4,9,5,12,贵州省
106,25.5,0,12,4,2,0,0,3,2,9,8,14,贵州省
106.5,25.5,0,2,0,0,0,0,0,2,6,0,8,贵州省
107,25.5,0,0,0,2,0,0,0,0,3,0,9,贵州省
107.5,25.5,0,0,0,0,0,0,0,0,0,0,5,贵州省
108,25.5,0,0,0,0,0,0,0,0,0,0,5,贵州省
108.5,25.5,0,0,0,0,0,0,0,0,0,0,5,贵州省
109,25.5,0,0,0,0,0,0,0,0,0,0,3,广西壮族自治区
109.5,25.5,0,0,0,0,0,0,0,0,0,0,2,广西壮族自治区
110,25.5,0,0,0,0,0,0,0,0,0,0,2,广西壮族自治区
110.5,25.5,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区
111,25.5,0,0,0,0,0,0,0,0,0,0,2,广西壮族自治区
111.5,25.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
112,25.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
112.5,25.5,0,0,0,0,0,0,0,0,0,0,2,湖南省
113,25.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
113.5,25.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
114,25.5,0,0,0,0,0,0,0,0,0,0,0,江西省
114.5,25.5,0,0,0,0,0,0,0,0,0,0,0,江西省
115,25.5,0,0,0,0,0,0,0,0,8,0,0,江西省
115.5,25.5,0,0,0,0,0,0,0,0,0,0,0,江西省
116,25.5,0,0,0,0,0,0,0,0,0,0,0,江西省
116.5,25.5,0,0,0,0,0,0,0,0,0,0,0,福建省
117,25.5,0,0,0,0,0,0,0,0,0,0,0,福建省
117.5,25.5,0,0,0,0,0,0,0,0,8,0,0,福建省
118,25.5,0,0,0,0,0,0,0,0,7,0,0,福建省
118.5,25.5,0,0,0,0,0,0,0,0,5,0,4,福建省
119,25.5,0,0,0,0,0,0,0,0,10,0,5,福建省
119.5,25.5,0,0,0,0,0,0,0,0,0,0,0,福建省
99,26,0,0,14,0,3,3,0,0,0,3,0,云南省
99.5,26,2,0,15,4,15,13,0,0,2,17,5,云南省
100,26,9,2,20,4,18,21,3,0,3,19,8,云南省
100.5,26,5,2,14,8,15,8,3,4,3,16,12,云南省
101,26,12,0,18,4,20,13,5,2,7,24,12,云南省
101.5,26,16,4,18,6,20,8,8,2,9,24,15,云南省
102,26,15,4,16,5,20,12,2,2,7,20,17,云南省
102.5,26,16,2,15,0,18,6,7,0,5,21,16,云南省
103,26,14,2,12,0,15,5,0,0,2,17,13,云南省
103.5,26,15,6,12,2,10,7,6,2,5,16,13,云南省
104,26,12,7,10,2,9,5,2,2,8,11,13,云南省
104.5,26,10,9,6,2,5,5,3,2,6,11,14,贵州省
105,26,4,12,6,2,1,2,4,2,9,2,14,贵州省
105.5,26,0,13,4,2,1,2,4,4,10,0,13,贵州省
106,26,0,11,2,2,0,0,0,2,6,0,13,贵州省
106.5,26,0,2,0,3,0,0,0,0,2,0,7,贵州省
107,26,0,0,0,2,0,0,0,0,0,0,6,贵州省
107.5,26,0,0,0,2,0,0,0,0,0,0,6,贵州省
108,26,0,0,0,0,0,0,0,0,0,0,5,贵州省
108.5,26,0,0,0,0,0,0,0,0,0,0,5,贵州省
109,26,0,0,0,0,0,0,0,0,0,0,3,贵州省
109.5,26,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区
110,26,0,0,0,0,0,0,0,0,0,0,2,广西壮族自治区
110.5,26,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区
111,26,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区
111.5,26,0,0,0,0,0,0,0,0,2,0,0,湖南省
112,26,0,0,0,0,0,0,0,0,0,0,0,湖南省
112.5,26,0,0,0,0,0,0,0,0,0,0,0,湖南省
113,26,0,0,0,0,0,0,0,0,0,0,0,湖南省
113.5,26,0,0,0,0,0,0,0,0,0,0,0,湖南省
114,26,0,0,0,0,0,0,0,0,2,0,0,湖南省
114.5,26,0,0,0,0,0,0,0,0,5,0,0,江西省
115,26,0,0,0,0,0,0,0,0,2,0,0,江西省
115.5,26,0,0,0,0,0,0,0,0,0,0,0,江西省
116,26,0,0,0,0,0,0,0,0,0,0,0,江西省
116.5,26,0,0,0,0,0,0,0,0,0,0,0,福建省
117,26,0,0,0,0,0,0,0,0,0,0,0,福建省
117.5,26,0,0,0,0,0,0,0,0,2,0,0,福建省
118,26,0,0,0,0,0,0,0,0,5,0,0,福建省
118.5,26,0,0,0,0,0,0,0,0,4,0,0,福建省
119,26,0,0,0,0,0,0,0,0,3,0,0,福建省
119.5,26,0,0,0,0,0,0,0,0,6,0,0,福建省
99,26.5,0,0,6,2,1,0,0,0,0,2,0,云南省
99.5,26.5,0,0,16,4,9,8,0,0,0,5,0,云南省
100,26.5,3,0,17,8,17,10,2,2,3,18,6,云南省
100.5,26.5,8,2,16,7,19,13,5,2,10,18,13,云南省
101,26.5,17,4,18,2,20,11,8,3,10,20,15,云南省
101.5,26.5,18,5,16,6,19,8,9,2,12,21,16,云南省
102,26.5,19,4,15,7,18,10,3,2,14,21,16,四川省
102.5,26.5,18,3,14,0,18,9,7,2,11,21,16,四川省
103,26.5,13,7,15,2,13,7,5,2,8,16,14,四川省
103.5,26.5,9,10,15,2,7,6,5,3,8,10,12,云南省
104,26.5,10,10,12,4,6,5,3,2,8,10,11,云南省
104.5,26.5,8,10,2,5,3,5,5,0,8,5,13,云南省
105,26.5,0,9,0,2,0,0,1,0,6,0,9,贵州省
105.5,26.5,0,10,2,3,0,0,1,0,7,0,7,贵州省
106,26.5,0,10,0,3,0,0,0,0,6,0,7,贵州省
106.5,26.5,0,5,0,3,0,0,0,0,2,0,7,贵州省
107,26.5,0,0,0,3,0,0,0,0,0,0,6,贵州省
107.5,26.5,0,0,0,3,0,0,0,0,0,0,5,贵州省
108,26.5,0,0,0,0,0,0,0,0,0,0,5,贵州省
108.5,26.5,0,0,0,0,0,0,0,0,0,0,3,贵州省
109,26.5,0,0,0,0,0,0,0,0,0,0,0,贵州省
109.5,26.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
110,26.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
110.5,26.5,0,0,0,0,0,0,0,0,0,0,2,湖南省
111,26.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
111.5,26.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
112,26.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
112.5,26.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
113,26.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
113.5,26.5,0,0,0,0,0,0,0,0,0,0,0,湖南省
114,26.5,0,0,0,0,0,0,1,0,2,0,2,湖南省
114.5,26.5,0,0,0,0,0,0,0,0,2,0,0,江西省
115,26.5,0,0,0,0,0,0,0,0,0,0,0,江西省
115.5,26.5,0,0,0,0,0,0,0,0,0,0,0,江西省
116,26.5,0,0,0,0,0,0,0,0,0,0,0,江西省
116.5,26.5,0,0,0,0,0,0,0,0,0,0,0,江西省
117,26.5,0,0,0,0,0,0,0,0,0,0,0,福建省
117.5,26.5,0,0,0,0,0,0,0,0,2,0,0,福建省
118,26.5,0,0,0,0,0,0,0,0,5,0,0,福建省
118.5,26.5,0,0,0,0,0,0,0,0,7,0,0,福建省
119,26.5,0,0,0,0,0,0,0,0,6,0,0,福建省
119.5,26.5,0,0,0,0,0,0,0,0,3,0,0,福建省
92.5,27,0,0,2,0,0,0,0,0,0,0,2,西藏自治区
93,27,0,0,6,0,0,0,0,2,0,0,3,西藏自治区
93.5,27,0,0,2,0,0,0,0,0,2,0,3,西藏自治区
99,27,0,0,2,2,0,0,0,0,0,0,0,云南省
99.5,27,0,0,10,2,1,2,0,0,0,0,0,云南省
100,27,0,0,14,4,9,10,2,0,2,8,0,云南省
100.5,27,10,0,19,4,18,10,6,2,8,17,11,云南省
101,27,15,3,17,5,19,6,7,2,9,15,15,云南省
101.5,27,18,5,18,4,19,8,9,2,12,20,16,四川省
102,27,17,7,17,4,18,7,9,2,13,21,15,四川省
102.5,27,14,6,13,2,11,4,2,2,6,13,13,四川省
103,27,10,6,12,4,11,3,4,2,8,10,11,云南省
103.5,27,9,11,13,2,5,0,3,2,9,5,13,云南省
104,27,7,11,8,5,1,2,3,0,5,3,13,贵州省
104.5,27,4,9,0,3,1,0,1,0,2,0,6,贵州省
105,27,0,7,0,3,1,0,1,0,2,0,6,贵州省
105.5,27,0,9,0,3,0,0,1,0,2,0,5,贵州省
106,27,0,10,0,2,0,0,1,0,5,0,4,贵州省
106.5,27,0,9,0,2,0,0,0,0,2,0,2,贵州省
107,27,0,6,0,2,0,0,0,0,0,0,2,贵州省
107.5,27,0,0,0,0,0,0,0,0,0,0,3,贵州省
108,27,0,0,0,0,0,0,0,0,0,0,2,贵州省
108.5,27,0,0,0,0,0,0,0,0,0,0,2,贵州省
109,27,0,0,0,0,0,0,0,0,0,0,0,贵州省
109.5,27,0,0,0,0,0,0,0,0,0,0,0,贵州省
110,27,0,0,0,0,0,0,0,0,0,0,0,湖南省
110.5,27,0,0,0,0,0,0,0,0,0,0,2,湖南省
111,27,0,0,0,0,0,0,0,0,0,0,0,湖南省
111.5,27,0,0,0,0,0,0,0,0,0,0,0,湖南省
112,27,0,0,0,0,0,0,0,0,0,0,0,湖南省
112.5,27,0,0,0,0,0,0,0,0,0,0,0,湖南省
113,27,0,0,0,0,0,0,0,0,0,0,0,湖南省
113.5,27,0,0,0,0,0,0,0,0,0,0,0,湖南省
114,27,0,0,0,0,0,0,0,0,0,0,0,江西省
114.5,27,0,0,0,0,0,0,0,0,2,0,0,江西省
115,27,0,0,0,0,0,0,0,0,0,0,0,江西省
115.5,27,0,0,0,0,0,0,0,0,0,0,0,江西省
116,27,0,0,0,0,0,0,0,0,0,0,0,江西省
116.5,27,0,0,0,0,0,0,0,0,0,0,0,江西省
117,27,0,0,0,0,0,0,0,0,0,0,0,福建省
117.5,27,0,0,0,0,0,0,0,0,0,0,0,福建省
118,27,0,0,0,0,0,0,0,0,0,0,0,福建省
118.5,27,0,0,0,0,0,0,0,0,0,0,0,福建省
119,27,0,0,0,0,0,0,0,0,3,0,0,福建省
119.5,27,0,0,0,0,0,0,0,0,3,0,0,福建省
